time_sec,frame,id,role,status,is_danger
73.77,2211,5,darkmechanic,WORKING,0
73.77,2211,7,lightmechanic,WORKING,0
73.77,2211,9,lightmechanic,WORKING,0
73.77,2211,10,lightmechanic,WORKING,0
73.81,2212,5,darkmechanic,WORKING,0
73.81,2212,7,lightmechanic,WORKING,0
73.81,2212,9,lightmechanic,WORKING,0
73.81,2212,10,lightmechanic,WORKING,0
73.81,2212,5,darkmechanic,WORKING,0
73.81,2212,7,lightmechanic,WORKING,0
73.81,2212,9,lightmechanic,WORKING,0
73.81,2212,10,lightmechanic,WORKING,0
73.81,2212,5,darkmechanic,WORKING,0
73.81,2212,7,lightmechanic,WORKING,0
73.81,2212,9,lightmechanic,WORKING,0
73.81,2212,10,lightmechanic,WORKING,0
73.84,2213,5,darkmechanic,WORKING,0
73.84,2213,7,lightmechanic,WORKING,0
73.84,2213,9,lightmechanic,WORKING,0
73.84,2213,10,lightmechanic,WORKING,0
73.84,2213,5,darkmechanic,WORKING,0
73.84,2213,7,lightmechanic,WORKING,0
73.84,2213,9,lightmechanic,WORKING,0
73.84,2213,10,lightmechanic,WORKING,0
73.84,2213,5,darkmechanic,WORKING,0
73.84,2213,7,lightmechanic,WORKING,0
73.84,2213,9,lightmechanic,WORKING,0
73.84,2213,10,lightmechanic,WORKING,0
73.87,2214,5,darkmechanic,WORKING,0
73.87,2214,7,lightmechanic,WORKING,0
73.87,2214,9,lightmechanic,WORKING,0
73.87,2214,10,lightmechanic,WORKING,0
73.87,2214,5,darkmechanic,WORKING,0
73.87,2214,7,lightmechanic,WORKING,0
73.87,2214,9,lightmechanic,WORKING,0
73.87,2214,10,lightmechanic,WORKING,0
73.87,2214,5,darkmechanic,WORKING,0
73.87,2214,7,lightmechanic,WORKING,0
73.87,2214,9,lightmechanic,WORKING,0
73.87,2214,10,lightmechanic,WORKING,0
73.91,2215,5,darkmechanic,WORKING,0
73.91,2215,7,lightmechanic,WORKING,0
73.91,2215,9,lightmechanic,WORKING,0
73.91,2215,10,lightmechanic,WORKING,0
73.91,2215,5,darkmechanic,WORKING,0
73.91,2215,7,lightmechanic,WORKING,0
73.91,2215,9,lightmechanic,WORKING,0
73.91,2215,10,lightmechanic,WORKING,0
73.91,2215,5,darkmechanic,WORKING,0
73.91,2215,7,lightmechanic,WORKING,0
73.91,2215,9,lightmechanic,WORKING,0
73.91,2215,10,lightmechanic,WORKING,0
73.94,2216,5,darkmechanic,WORKING,0
73.94,2216,7,lightmechanic,WORKING,0
73.94,2216,9,lightmechanic,WORKING,0
73.94,2216,10,lightmechanic,WORKING,0
73.94,2216,5,darkmechanic,WORKING,0
73.94,2216,7,lightmechanic,WORKING,0
73.94,2216,9,lightmechanic,WORKING,0
73.94,2216,10,lightmechanic,WORKING,0
73.94,2216,5,darkmechanic,WORKING,0
73.94,2216,7,lightmechanic,WORKING,0
73.94,2216,9,lightmechanic,WORKING,0
73.94,2216,10,lightmechanic,WORKING,0
73.97,2217,5,darkmechanic,WORKING,0
73.97,2217,7,lightmechanic,WORKING,0
73.97,2217,9,lightmechanic,WORKING,0
73.97,2217,10,lightmechanic,WORKING,0
73.97,2217,5,darkmechanic,WORKING,0
73.97,2217,7,lightmechanic,WORKING,0
73.97,2217,9,lightmechanic,WORKING,0
73.97,2217,10,lightmechanic,WORKING,0
73.97,2217,5,darkmechanic,WORKING,0
73.97,2217,7,lightmechanic,WORKING,0
73.97,2217,9,lightmechanic,WORKING,0
73.97,2217,10,lightmechanic,WORKING,0
74.01,2218,5,darkmechanic,WORKING,0
74.01,2218,7,lightmechanic,WORKING,0
74.01,2218,9,lightmechanic,WORKING,0
74.01,2218,10,lightmechanic,WORKING,0
74.01,2218,5,darkmechanic,WORKING,0
74.01,2218,7,lightmechanic,WORKING,0
74.01,2218,9,lightmechanic,WORKING,0
74.01,2218,10,lightmechanic,WORKING,0
74.01,2218,5,darkmechanic,WORKING,0
74.01,2218,7,lightmechanic,WORKING,0
74.01,2218,9,lightmechanic,WORKING,0
74.01,2218,10,lightmechanic,WORKING,0
74.04,2219,5,darkmechanic,WORKING,0
74.04,2219,7,lightmechanic,WORKING,0
74.04,2219,9,lightmechanic,WORKING,0
74.04,2219,10,lightmechanic,WORKING,0
74.04,2219,5,darkmechanic,WORKING,0
74.04,2219,7,lightmechanic,WORKING,0
74.04,2219,9,lightmechanic,WORKING,0
74.04,2219,10,lightmechanic,WORKING,0
74.04,2219,5,darkmechanic,WORKING,0
74.04,2219,7,lightmechanic,WORKING,0
74.04,2219,9,lightmechanic,WORKING,0
74.04,2219,10,lightmechanic,WORKING,0
74.07,2220,5,darkmechanic,WORKING,0
74.07,2220,7,lightmechanic,WORKING,0
74.07,2220,9,lightmechanic,WORKING,0
74.07,2220,10,lightmechanic,WORKING,0
74.07,2220,5,darkmechanic,WORKING,0
74.07,2220,7,lightmechanic,WORKING,0
74.07,2220,9,lightmechanic,WORKING,0
74.07,2220,10,lightmechanic,WORKING,0
74.07,2220,5,darkmechanic,WORKING,0
74.07,2220,7,lightmechanic,WORKING,0
74.07,2220,9,lightmechanic,WORKING,0
74.07,2220,10,lightmechanic,WORKING,0
74.11,2221,5,darkmechanic,WORKING,0
74.11,2221,7,lightmechanic,WORKING,0
74.11,2221,9,lightmechanic,WORKING,0
74.11,2221,10,lightmechanic,WORKING,0
74.11,2221,5,darkmechanic,WORKING,0
74.11,2221,7,lightmechanic,WORKING,0
74.11,2221,9,lightmechanic,WORKING,0
74.11,2221,10,lightmechanic,WORKING,0
74.11,2221,5,darkmechanic,WORKING,0
74.11,2221,7,lightmechanic,WORKING,0
74.11,2221,9,lightmechanic,WORKING,0
74.11,2221,10,lightmechanic,WORKING,0
74.14,2222,5,darkmechanic,WORKING,0
74.14,2222,7,lightmechanic,WORKING,0
74.14,2222,9,lightmechanic,WORKING,0
74.14,2222,10,lightmechanic,WORKING,0
74.14,2222,5,darkmechanic,WORKING,0
74.14,2222,7,lightmechanic,WORKING,0
74.14,2222,9,lightmechanic,WORKING,0
74.14,2222,10,lightmechanic,WORKING,0
74.14,2222,5,darkmechanic,WORKING,0
74.14,2222,7,lightmechanic,WORKING,0
74.14,2222,9,lightmechanic,WORKING,0
74.14,2222,10,lightmechanic,WORKING,0
74.17,2223,5,darkmechanic,WORKING,0
74.17,2223,7,lightmechanic,WORKING,0
74.17,2223,9,lightmechanic,WORKING,0
74.17,2223,10,lightmechanic,WORKING,0
74.17,2223,5,darkmechanic,WORKING,0
74.17,2223,7,lightmechanic,WORKING,0
74.17,2223,9,lightmechanic,WORKING,0
74.17,2223,10,lightmechanic,WORKING,0
74.17,2223,5,darkmechanic,WORKING,0
74.17,2223,7,lightmechanic,WORKING,0
74.17,2223,9,lightmechanic,WORKING,0
74.17,2223,10,lightmechanic,WORKING,0
74.21,2224,5,darkmechanic,WORKING,0
74.21,2224,7,lightmechanic,WORKING,0
74.21,2224,9,lightmechanic,WORKING,0
74.21,2224,10,lightmechanic,WORKING,0
74.21,2224,5,darkmechanic,WORKING,0
74.21,2224,7,lightmechanic,WORKING,0
74.21,2224,9,lightmechanic,WORKING,0
74.21,2224,10,lightmechanic,WORKING,0
74.21,2224,5,darkmechanic,WORKING,0
74.21,2224,7,lightmechanic,WORKING,0
74.21,2224,9,lightmechanic,WORKING,0
74.21,2224,10,lightmechanic,WORKING,0
74.24,2225,5,darkmechanic,WORKING,0
74.24,2225,7,lightmechanic,WORKING,0
74.24,2225,9,lightmechanic,WORKING,0
74.24,2225,10,lightmechanic,WORKING,0
74.24,2225,5,darkmechanic,WORKING,0
74.24,2225,7,lightmechanic,WORKING,0
74.24,2225,9,lightmechanic,WORKING,0
74.24,2225,10,lightmechanic,WORKING,0
74.24,2225,5,darkmechanic,WORKING,0
74.24,2225,7,lightmechanic,WORKING,0
74.24,2225,9,lightmechanic,WORKING,0
74.24,2225,10,lightmechanic,WORKING,0
74.27,2226,5,darkmechanic,WORKING,0
74.27,2226,7,lightmechanic,WORKING,0
74.27,2226,9,lightmechanic,WORKING,0
74.27,2226,10,lightmechanic,WORKING,0
74.27,2226,5,darkmechanic,WORKING,0
74.27,2226,7,lightmechanic,WORKING,0
74.27,2226,9,lightmechanic,WORKING,0
74.27,2226,10,lightmechanic,WORKING,0
74.27,2226,5,darkmechanic,WORKING,0
74.27,2226,7,lightmechanic,WORKING,0
74.27,2226,9,lightmechanic,WORKING,0
74.27,2226,10,lightmechanic,WORKING,0
74.31,2227,5,darkmechanic,WORKING,0
74.31,2227,7,lightmechanic,WORKING,0
74.31,2227,9,lightmechanic,WORKING,0
74.31,2227,10,lightmechanic,WORKING,0
74.31,2227,5,darkmechanic,WORKING,0
74.31,2227,7,lightmechanic,WORKING,0
74.31,2227,9,lightmechanic,WORKING,0
74.31,2227,10,lightmechanic,WORKING,0
74.31,2227,5,darkmechanic,WORKING,0
74.31,2227,7,lightmechanic,WORKING,0
74.31,2227,9,lightmechanic,WORKING,0
74.31,2227,10,lightmechanic,WORKING,0
74.34,2228,5,darkmechanic,WORKING,0
74.34,2228,7,lightmechanic,WORKING,0
74.34,2228,9,lightmechanic,WORKING,0
74.34,2228,10,lightmechanic,WORKING,0
74.34,2228,5,darkmechanic,WORKING,0
74.34,2228,7,lightmechanic,WORKING,0
74.34,2228,9,lightmechanic,WORKING,0
74.34,2228,10,lightmechanic,WORKING,0
74.34,2228,5,darkmechanic,WORKING,0
74.34,2228,7,lightmechanic,WORKING,0
74.34,2228,9,lightmechanic,WORKING,0
74.34,2228,10,lightmechanic,WORKING,0
74.37,2229,5,darkmechanic,WORKING,0
74.37,2229,7,lightmechanic,WORKING,0
74.37,2229,9,lightmechanic,WORKING,0
74.37,2229,10,lightmechanic,WORKING,0
74.37,2229,5,darkmechanic,WORKING,0
74.37,2229,7,lightmechanic,WORKING,0
74.37,2229,9,lightmechanic,WORKING,0
74.37,2229,10,lightmechanic,WORKING,0
74.37,2229,5,darkmechanic,WORKING,0
74.37,2229,7,lightmechanic,WORKING,0
74.37,2229,9,lightmechanic,WORKING,0
74.37,2229,10,lightmechanic,WORKING,0
74.41,2230,5,darkmechanic,WORKING,0
74.41,2230,7,lightmechanic,WORKING,0
74.41,2230,9,lightmechanic,WORKING,0
74.41,2230,10,lightmechanic,WORKING,0
74.41,2230,5,darkmechanic,WORKING,0
74.41,2230,7,lightmechanic,WORKING,0
74.41,2230,9,lightmechanic,WORKING,0
74.41,2230,10,lightmechanic,WORKING,0
74.41,2230,5,darkmechanic,WORKING,0
74.41,2230,7,lightmechanic,WORKING,0
74.41,2230,9,lightmechanic,WORKING,0
74.41,2230,10,lightmechanic,WORKING,0
74.44,2231,5,darkmechanic,WORKING,0
74.44,2231,7,lightmechanic,WORKING,0
74.44,2231,9,lightmechanic,WORKING,0
74.44,2231,10,lightmechanic,WORKING,0
74.44,2231,5,darkmechanic,WORKING,0
74.44,2231,7,lightmechanic,WORKING,0
74.44,2231,9,lightmechanic,WORKING,0
74.44,2231,10,lightmechanic,WORKING,0
74.44,2231,5,darkmechanic,WORKING,0
74.44,2231,7,lightmechanic,WORKING,0
74.44,2231,9,lightmechanic,WORKING,0
74.44,2231,10,lightmechanic,WORKING,0
74.47,2232,5,darkmechanic,WORKING,0
74.47,2232,7,lightmechanic,WORKING,0
74.47,2232,9,lightmechanic,WORKING,0
74.47,2232,10,lightmechanic,WORKING,0
74.47,2232,5,darkmechanic,WORKING,0
74.47,2232,7,lightmechanic,WORKING,0
74.47,2232,9,lightmechanic,WORKING,0
74.47,2232,10,lightmechanic,WORKING,0
74.47,2232,5,darkmechanic,WORKING,0
74.47,2232,7,lightmechanic,WORKING,0
74.47,2232,9,lightmechanic,WORKING,0
74.47,2232,10,lightmechanic,WORKING,0
74.51,2233,5,darkmechanic,WORKING,0
74.51,2233,7,lightmechanic,WORKING,0
74.51,2233,9,lightmechanic,WORKING,0
74.51,2233,10,lightmechanic,WORKING,0
74.51,2233,5,darkmechanic,WORKING,0
74.51,2233,7,lightmechanic,WORKING,0
74.51,2233,9,lightmechanic,WORKING,0
74.51,2233,10,lightmechanic,WORKING,0
74.51,2233,5,darkmechanic,WORKING,0
74.51,2233,7,lightmechanic,WORKING,0
74.51,2233,9,lightmechanic,WORKING,0
74.51,2233,10,lightmechanic,WORKING,0
74.54,2234,5,darkmechanic,WORKING,0
74.54,2234,7,lightmechanic,WORKING,0
74.54,2234,9,lightmechanic,WORKING,0
74.54,2234,10,lightmechanic,WORKING,0
74.54,2234,5,darkmechanic,WORKING,0
74.54,2234,7,lightmechanic,WORKING,0
74.54,2234,9,lightmechanic,WORKING,0
74.54,2234,10,lightmechanic,WORKING,0
74.54,2234,5,darkmechanic,WORKING,0
74.54,2234,7,lightmechanic,WORKING,0
74.54,2234,9,lightmechanic,WORKING,0
74.54,2234,10,lightmechanic,WORKING,0
74.57,2235,5,darkmechanic,WORKING,0
74.57,2235,7,lightmechanic,WORKING,0
74.57,2235,9,lightmechanic,WORKING,0
74.57,2235,10,lightmechanic,WORKING,0
74.57,2235,5,darkmechanic,WORKING,0
74.57,2235,7,lightmechanic,WORKING,0
74.57,2235,9,lightmechanic,WORKING,0
74.57,2235,10,lightmechanic,WORKING,0
74.57,2235,5,darkmechanic,WORKING,0
74.57,2235,7,lightmechanic,WORKING,0
74.57,2235,9,lightmechanic,WORKING,0
74.57,2235,10,lightmechanic,WORKING,0
74.61,2236,5,darkmechanic,WORKING,0
74.61,2236,7,lightmechanic,WORKING,0
74.61,2236,9,lightmechanic,WORKING,0
74.61,2236,10,lightmechanic,WORKING,0
74.61,2236,5,darkmechanic,WORKING,0
74.61,2236,7,lightmechanic,WORKING,0
74.61,2236,9,lightmechanic,WORKING,0
74.61,2236,10,lightmechanic,WORKING,0
74.61,2236,5,darkmechanic,WORKING,0
74.61,2236,7,lightmechanic,WORKING,0
74.61,2236,9,lightmechanic,WORKING,0
74.61,2236,10,lightmechanic,WORKING,0
74.64,2237,5,darkmechanic,WORKING,0
74.64,2237,7,lightmechanic,WORKING,0
74.64,2237,9,lightmechanic,WORKING,0
74.64,2237,10,lightmechanic,WORKING,0
74.64,2237,5,darkmechanic,WORKING,0
74.64,2237,7,lightmechanic,WORKING,0
74.64,2237,9,lightmechanic,WORKING,0
74.64,2237,10,lightmechanic,WORKING,0
74.64,2237,5,darkmechanic,WORKING,0
74.64,2237,7,lightmechanic,WORKING,0
74.64,2237,9,lightmechanic,WORKING,0
74.64,2237,10,lightmechanic,WORKING,0
74.67,2238,5,darkmechanic,WORKING,0
74.67,2238,7,lightmechanic,WORKING,0
74.67,2238,9,lightmechanic,WORKING,0
74.67,2238,10,lightmechanic,WORKING,0
74.67,2238,5,darkmechanic,WORKING,0
74.67,2238,7,lightmechanic,WORKING,0
74.67,2238,9,lightmechanic,WORKING,0
74.67,2238,10,lightmechanic,WORKING,0
74.67,2238,5,darkmechanic,WORKING,0
74.67,2238,7,lightmechanic,WORKING,0
74.67,2238,9,lightmechanic,WORKING,0
74.67,2238,10,lightmechanic,WORKING,0
74.71,2239,5,darkmechanic,WORKING,0
74.71,2239,7,lightmechanic,WORKING,0
74.71,2239,9,lightmechanic,WORKING,0
74.71,2239,10,lightmechanic,WORKING,0
74.71,2239,5,darkmechanic,WORKING,0
74.71,2239,7,lightmechanic,WORKING,0
74.71,2239,9,lightmechanic,WORKING,0
74.71,2239,10,lightmechanic,WORKING,0
74.71,2239,5,darkmechanic,WORKING,0
74.71,2239,7,lightmechanic,WORKING,0
74.71,2239,9,lightmechanic,WORKING,0
74.71,2239,10,lightmechanic,WORKING,0
74.74,2240,5,darkmechanic,WORKING,0
74.74,2240,7,lightmechanic,WORKING,0
74.74,2240,9,lightmechanic,WORKING,0
74.74,2240,10,lightmechanic,WORKING,0
74.74,2240,5,darkmechanic,WORKING,0
74.74,2240,7,lightmechanic,WORKING,0
74.74,2240,9,lightmechanic,WORKING,0
74.74,2240,10,lightmechanic,WORKING,0
74.74,2240,5,darkmechanic,WORKING,0
74.74,2240,7,lightmechanic,WORKING,0
74.74,2240,9,lightmechanic,WORKING,0
74.74,2240,10,lightmechanic,WORKING,0
74.77,2241,5,darkmechanic,WORKING,0
74.77,2241,7,lightmechanic,WORKING,0
74.77,2241,9,lightmechanic,WORKING,0
74.77,2241,10,lightmechanic,WORKING,0
74.77,2241,5,darkmechanic,WORKING,0
74.77,2241,7,lightmechanic,WORKING,0
74.77,2241,9,lightmechanic,WORKING,0
74.77,2241,10,lightmechanic,WORKING,0
74.77,2241,5,darkmechanic,WORKING,0
74.77,2241,7,lightmechanic,WORKING,0
74.77,2241,9,lightmechanic,WORKING,0
74.77,2241,10,lightmechanic,WORKING,0
74.81,2242,5,darkmechanic,WORKING,0
74.81,2242,7,lightmechanic,WORKING,0
74.81,2242,9,lightmechanic,WORKING,0
74.81,2242,10,lightmechanic,WORKING,0
74.81,2242,5,darkmechanic,WORKING,0
74.81,2242,7,lightmechanic,WORKING,0
74.81,2242,9,lightmechanic,WORKING,0
74.81,2242,10,lightmechanic,WORKING,0
74.81,2242,5,darkmechanic,WORKING,0
74.81,2242,7,lightmechanic,WORKING,0
74.81,2242,9,lightmechanic,WORKING,0
74.81,2242,10,lightmechanic,WORKING,0
74.84,2243,5,darkmechanic,WORKING,0
74.84,2243,7,lightmechanic,WORKING,0
74.84,2243,9,lightmechanic,WORKING,0
74.84,2243,10,lightmechanic,WORKING,0
74.84,2243,5,darkmechanic,WORKING,0
74.84,2243,7,lightmechanic,WORKING,0
74.84,2243,9,lightmechanic,WORKING,0
74.84,2243,10,lightmechanic,WORKING,0
74.84,2243,5,darkmechanic,WORKING,0
74.84,2243,7,lightmechanic,WORKING,0
74.84,2243,9,lightmechanic,WORKING,0
74.84,2243,10,lightmechanic,WORKING,0
74.87,2244,5,darkmechanic,WORKING,0
74.87,2244,7,lightmechanic,WORKING,0
74.87,2244,9,lightmechanic,WORKING,0
74.87,2244,10,lightmechanic,WORKING,0
74.87,2244,5,darkmechanic,WORKING,0
74.87,2244,7,lightmechanic,WORKING,0
74.87,2244,9,lightmechanic,WORKING,0
74.87,2244,10,lightmechanic,WORKING,0
74.87,2244,5,darkmechanic,WORKING,0
74.87,2244,7,lightmechanic,WORKING,0
74.87,2244,9,lightmechanic,WORKING,0
74.87,2244,10,lightmechanic,WORKING,0
74.91,2245,5,darkmechanic,WORKING,0
74.91,2245,7,lightmechanic,WORKING,0
74.91,2245,9,lightmechanic,WORKING,0
74.91,2245,10,lightmechanic,WORKING,0
74.91,2245,5,darkmechanic,WORKING,0
74.91,2245,7,lightmechanic,WORKING,0
74.91,2245,9,lightmechanic,WORKING,0
74.91,2245,10,lightmechanic,WORKING,0
74.91,2245,5,darkmechanic,WORKING,0
74.91,2245,7,lightmechanic,WORKING,0
74.91,2245,9,lightmechanic,WORKING,0
74.91,2245,10,lightmechanic,WORKING,0
74.94,2246,5,darkmechanic,WORKING,0
74.94,2246,7,lightmechanic,WORKING,0
74.94,2246,9,lightmechanic,WORKING,0
74.94,2246,10,lightmechanic,WORKING,0
74.94,2246,5,darkmechanic,WORKING,0
74.94,2246,7,lightmechanic,WORKING,0
74.94,2246,9,lightmechanic,WORKING,0
74.94,2246,10,lightmechanic,WORKING,0
74.94,2246,5,darkmechanic,WORKING,0
74.94,2246,7,lightmechanic,WORKING,0
74.94,2246,9,lightmechanic,WORKING,0
74.94,2246,10,lightmechanic,WORKING,0
74.97,2247,5,darkmechanic,WORKING,0
74.97,2247,7,lightmechanic,WORKING,0
74.97,2247,9,lightmechanic,WORKING,0
74.97,2247,5,darkmechanic,WORKING,0
74.97,2247,7,lightmechanic,WORKING,0
74.97,2247,9,lightmechanic,WORKING,0
74.97,2247,5,darkmechanic,WORKING,0
74.97,2247,7,lightmechanic,WORKING,0
74.97,2247,9,lightmechanic,WORKING,0
75.01,2248,5,darkmechanic,WORKING,0
75.01,2248,7,lightmechanic,WORKING,0
75.01,2248,9,lightmechanic,WORKING,0
75.01,2248,5,darkmechanic,WORKING,0
75.01,2248,7,lightmechanic,WORKING,0
75.01,2248,9,lightmechanic,WORKING,0
75.01,2248,5,darkmechanic,WORKING,0
75.01,2248,7,lightmechanic,WORKING,0
75.01,2248,9,lightmechanic,WORKING,0
75.04,2249,5,darkmechanic,WORKING,0
75.04,2249,7,lightmechanic,WORKING,0
75.04,2249,9,lightmechanic,WORKING,0
75.04,2249,5,darkmechanic,WORKING,0
75.04,2249,7,lightmechanic,WORKING,0
75.04,2249,9,lightmechanic,WORKING,0
75.04,2249,5,darkmechanic,WORKING,0
75.04,2249,7,lightmechanic,WORKING,0
75.04,2249,9,lightmechanic,WORKING,0
75.07,2250,5,darkmechanic,WORKING,0
75.07,2250,7,lightmechanic,WORKING,0
75.07,2250,9,lightmechanic,WORKING,0
75.07,2250,5,darkmechanic,WORKING,0
75.07,2250,7,lightmechanic,WORKING,0
75.07,2250,9,lightmechanic,WORKING,0
75.07,2250,5,darkmechanic,WORKING,0
75.07,2250,7,lightmechanic,WORKING,0
75.07,2250,9,lightmechanic,WORKING,0
75.11,2251,5,darkmechanic,WORKING,0
75.11,2251,7,lightmechanic,WORKING,0
75.11,2251,9,lightmechanic,WORKING,0
75.11,2251,5,darkmechanic,WORKING,0
75.11,2251,7,lightmechanic,WORKING,0
75.11,2251,9,lightmechanic,WORKING,0
75.11,2251,5,darkmechanic,WORKING,0
75.11,2251,7,lightmechanic,WORKING,0
75.11,2251,9,lightmechanic,WORKING,0
75.14,2252,5,darkmechanic,WORKING,0
75.14,2252,7,lightmechanic,WORKING,0
75.14,2252,9,lightmechanic,WORKING,0
75.14,2252,5,darkmechanic,WORKING,0
75.14,2252,7,lightmechanic,WORKING,0
75.14,2252,9,lightmechanic,WORKING,0
75.14,2252,5,darkmechanic,WORKING,0
75.14,2252,7,lightmechanic,WORKING,0
75.14,2252,9,lightmechanic,WORKING,0
75.17,2253,5,darkmechanic,WORKING,0
75.17,2253,7,lightmechanic,WORKING,0
75.17,2253,9,lightmechanic,WORKING,0
75.17,2253,5,darkmechanic,WORKING,0
75.17,2253,7,lightmechanic,WORKING,0
75.17,2253,9,lightmechanic,WORKING,0
75.17,2253,5,darkmechanic,WORKING,0
75.17,2253,7,lightmechanic,WORKING,0
75.17,2253,9,lightmechanic,WORKING,0
75.21,2254,5,darkmechanic,WORKING,0
75.21,2254,7,lightmechanic,WORKING,0
75.21,2254,9,lightmechanic,WORKING,0
75.21,2254,5,darkmechanic,WORKING,0
75.21,2254,7,lightmechanic,WORKING,0
75.21,2254,9,lightmechanic,WORKING,0
75.21,2254,5,darkmechanic,WORKING,0
75.21,2254,7,lightmechanic,WORKING,0
75.21,2254,9,lightmechanic,WORKING,0
75.24,2255,5,darkmechanic,WORKING,0
75.24,2255,7,lightmechanic,WORKING,0
75.24,2255,9,lightmechanic,WORKING,0
75.24,2255,5,darkmechanic,WORKING,0
75.24,2255,7,lightmechanic,WORKING,0
75.24,2255,9,lightmechanic,WORKING,0
75.24,2255,5,darkmechanic,WORKING,0
75.24,2255,7,lightmechanic,WORKING,0
75.24,2255,9,lightmechanic,WORKING,0
75.27,2256,5,darkmechanic,WORKING,0
75.27,2256,7,lightmechanic,WORKING,0
75.27,2256,9,lightmechanic,WORKING,0
75.27,2256,5,darkmechanic,WORKING,0
75.27,2256,7,lightmechanic,WORKING,0
75.27,2256,9,lightmechanic,WORKING,0
75.27,2256,5,darkmechanic,WORKING,0
75.27,2256,7,lightmechanic,WORKING,0
75.27,2256,9,lightmechanic,WORKING,0
75.31,2257,5,darkmechanic,WORKING,0
75.31,2257,7,lightmechanic,WORKING,0
75.31,2257,9,lightmechanic,WORKING,0
75.31,2257,5,darkmechanic,WORKING,0
75.31,2257,7,lightmechanic,WORKING,0
75.31,2257,9,lightmechanic,WORKING,0
75.31,2257,5,darkmechanic,WORKING,0
75.31,2257,7,lightmechanic,WORKING,0
75.31,2257,9,lightmechanic,WORKING,0
75.34,2258,5,darkmechanic,WORKING,0
75.34,2258,7,lightmechanic,WORKING,0
75.34,2258,9,lightmechanic,WORKING,0
75.34,2258,5,darkmechanic,WORKING,0
75.34,2258,7,lightmechanic,WORKING,0
75.34,2258,9,lightmechanic,WORKING,0
75.34,2258,5,darkmechanic,WORKING,0
75.34,2258,7,lightmechanic,WORKING,0
75.34,2258,9,lightmechanic,WORKING,0
75.37,2259,5,darkmechanic,WORKING,0
75.37,2259,7,lightmechanic,WORKING,0
75.37,2259,9,lightmechanic,WORKING,0
75.37,2259,5,darkmechanic,WORKING,0
75.37,2259,7,lightmechanic,WORKING,0
75.37,2259,9,lightmechanic,WORKING,0
75.37,2259,5,darkmechanic,WORKING,0
75.37,2259,7,lightmechanic,WORKING,0
75.37,2259,9,lightmechanic,WORKING,0
75.41,2260,5,darkmechanic,WORKING,0
75.41,2260,7,lightmechanic,WORKING,0
75.41,2260,9,lightmechanic,WORKING,0
75.41,2260,5,darkmechanic,WORKING,0
75.41,2260,7,lightmechanic,WORKING,0
75.41,2260,9,lightmechanic,WORKING,0
75.41,2260,5,darkmechanic,WORKING,0
75.41,2260,7,lightmechanic,WORKING,0
75.41,2260,9,lightmechanic,WORKING,0
75.44,2261,5,darkmechanic,WORKING,0
75.44,2261,7,lightmechanic,WORKING,0
75.44,2261,9,lightmechanic,WORKING,0
75.44,2261,5,darkmechanic,WORKING,0
75.44,2261,7,lightmechanic,WORKING,0
75.44,2261,9,lightmechanic,WORKING,0
75.44,2261,5,darkmechanic,WORKING,0
75.44,2261,7,lightmechanic,WORKING,0
75.44,2261,9,lightmechanic,WORKING,0
75.47,2262,5,darkmechanic,WORKING,0
75.47,2262,7,lightmechanic,WORKING,0
75.47,2262,9,lightmechanic,WORKING,0
75.47,2262,5,darkmechanic,WORKING,0
75.47,2262,7,lightmechanic,WORKING,0
75.47,2262,9,lightmechanic,WORKING,0
75.47,2262,5,darkmechanic,WORKING,0
75.47,2262,7,lightmechanic,WORKING,0
75.47,2262,9,lightmechanic,WORKING,0
75.51,2263,5,darkmechanic,WORKING,0
75.51,2263,7,lightmechanic,WORKING,0
75.51,2263,9,lightmechanic,WORKING,0
75.51,2263,5,darkmechanic,WORKING,0
75.51,2263,7,lightmechanic,WORKING,0
75.51,2263,9,lightmechanic,WORKING,0
75.51,2263,5,darkmechanic,WORKING,0
75.51,2263,7,lightmechanic,WORKING,0
75.51,2263,9,lightmechanic,WORKING,0
75.54,2264,5,darkmechanic,WORKING,0
75.54,2264,7,lightmechanic,WORKING,0
75.54,2264,9,lightmechanic,WORKING,0
75.54,2264,5,darkmechanic,WORKING,0
75.54,2264,7,lightmechanic,WORKING,0
75.54,2264,9,lightmechanic,WORKING,0
75.54,2264,5,darkmechanic,WORKING,0
75.54,2264,7,lightmechanic,WORKING,0
75.54,2264,9,lightmechanic,WORKING,0
75.57,2265,5,darkmechanic,WORKING,0
75.57,2265,7,lightmechanic,WORKING,0
75.57,2265,9,lightmechanic,WORKING,0
75.57,2265,5,darkmechanic,WORKING,0
75.57,2265,7,lightmechanic,WORKING,0
75.57,2265,9,lightmechanic,WORKING,0
75.57,2265,5,darkmechanic,WORKING,0
75.57,2265,7,lightmechanic,WORKING,0
75.57,2265,9,lightmechanic,WORKING,0
75.61,2266,5,darkmechanic,WORKING,0
75.61,2266,7,lightmechanic,WORKING,0
75.61,2266,9,lightmechanic,WORKING,0
75.61,2266,5,darkmechanic,WORKING,0
75.61,2266,7,lightmechanic,WORKING,0
75.61,2266,9,lightmechanic,WORKING,0
75.61,2266,5,darkmechanic,WORKING,0
75.61,2266,7,lightmechanic,WORKING,0
75.61,2266,9,lightmechanic,WORKING,0
75.64,2267,5,darkmechanic,WORKING,0
75.64,2267,7,lightmechanic,WORKING,0
75.64,2267,9,lightmechanic,WORKING,0
